Sucursal,Producto,Año,Mes,Unidades_vendidas,Ingreso_total,Costo_total
Sucursal Centro,Merlot,2024,2,4028,15986889.26,12209478.54
Sucursal Centro,Pinot Noir,2024,2,6463,60800660.67,43603287.75
Sucursal Centro,Chardonnay,2024,2,6667,39081898.03,30751956.67
Sucursal Centro,Sauvignon Blanc,2024,2,3782,15282368.34,12122927.69
Sucursal Sur,Cabernet Sauvignon,2024,2,7764,52416925.67,32025632.67
Sucursal Sur,Merlot,2024,2,4359,15301954.25,12079699.64
Sucursal Sur,Pinot Noir,2024,2,6170,56935601.93,42787730.32
Sucursal Sur,Chardonnay,2024,2,6200,33580925.08,23869315.63
Sucursal Sur,Sauvignon Blanc,2024,2,3673,14672321.16,10018546.22
Sucursal Norte,Cabernet Sauvignon,2024,3,6799,45815395.42,28269136.31
Sucursal Norte,Merlot,2024,3,4153,13850835.25,9972317.86
Sucursal Norte,Pinot Noir,2024,3,6841,69271950.63,49445557.64
Sucursal Norte,Chardonnay,2024,3,6692,42536490.92,31684877.57
Sucursal Norte,Sauvignon Blanc,2024,3,3215,11167889.0,8124951.52
Sucursal Centro,Cabernet Sauvignon,2024,3,7948,50249263.53,36971330.63
Sucursal Centro,Merlot,2024,3,3937,15526190.52,9785427.53
Sucursal Centro,Pinot Noir,2024,3,5683,51518515.4,38154199.21
Sucursal Centro,Chardonnay,2024,3,7063,41154792.58,26572312.99
Sucursal Centro,Sauvignon Blanc,2024,3,3801,15631273.59,10917831.94
Sucursal Sur,Cabernet Sauvignon,2024,3,7287,43600958.38,26322626.52
Sucursal Sur,Merlot,2024,3,4103,14953972.03,11280742.87
Sucursal Sur,Pinot Noir,2024,3,5948,60758815.77,44565649.71
Sucursal Sur,Chardonnay,2024,3,7214,44451009.35,27605015.69
Sucursal Sur,Sauvignon Blanc,2024,3,3411,13326512.61,8807895.78
Sucursal Norte,Cabernet Sauvignon,2024,4,6957,39664433.72,26942246.04
Sucursal Norte,Merlot,2024,4,3643,14350406.74,9269153.76
Sucursal Norte,Pinot Noir,2024,4,5950,62999086.19,41438314.92
Sucursal Norte,Chardonnay,2024,4,6985,39162333.65,26130039.99
Sucursal Norte,Sauvignon Blanc,2024,4,3426,13561587.05,10049157.19
Sucursal Centro,Cabernet Sauvignon,2024,4,6966,42026116.77,30650675.08
Sucursal Centro,Merlot,2024,4,3644,14014238.4,9924367.42
Sucursal Centro,Pinot Noir,2024,4,5783,58195124.0,44433478.21
Sucursal Centro,Chardonnay,2024,4,6063,33490441.61,26447302.3
Sucursal Centro,Sauvignon Blanc,2024,4,3549,14054504.36,10656820.05
Sucursal Sur,Cabernet Sauvignon,2024,4,6872,39597923.09,29520031.13
Sucursal Sur,Merlot,2024,4,3934,14219181.1,10667031.43
Sucursal Sur,Pinot Noir,2024,4,6555,64051694.85,43171956.16
Sucursal Sur,Chardonnay,2024,4,6658,39990551.24,25394077.68
Sucursal Sur,Sauvignon Blanc,2024,4,3274,12839498.48,8097062.44
Sucursal Norte,Cabernet Sauvignon,2024,5,6810,42150774.99,32568877.34
Sucursal Norte,Merlot,2024,5,3637,14181780.01,8906908.62
Sucursal Norte,Pinot Noir,2024,5,6591,69765508.36,45451303.21
Sucursal Norte,Chardonnay,2024,5,6785,40567897.11,27138196.62
Sucursal Norte,Sauvignon Blanc,2024,5,3741,13452266.45,10426086.28
Sucursal Centro,Cabernet Sauvignon,2024,5,7613,49566922.01,37564583.32
Sucursal Centro,Merlot,2024,5,3968,14557251.67,9138731.56
Sucursal Centro,Pinot Noir,2024,5,6086,62640757.24,42304891.77
Sucursal Centro,Chardonnay,2024,5,7133,38974095.64,29906957.05
Sucursal Centro,Sauvignon Blanc,2024,5,3517,12728968.26,9932467.83
Sucursal Sur,Cabernet Sauvignon,2024,5,6688,38173344.19,25921724.88
Sucursal Sur,Merlot,2024,5,4328,17315973.68,11894282.6
Sucursal Sur,Pinot Noir,2024,5,5613,53795823.76,34869671.51
Sucursal Sur,Chardonnay,2024,5,6326,34833367.15,27639385.24
Sucursal Sur,Sauvignon Blanc,2024,5,3211,11211047.73,7578606.02
Sucursal Norte,Cabernet Sauvignon,2024,6,7968,50980547.59,31075789.8
Sucursal Norte,Merlot,2024,6,4154,14779487.6,11665566.93
Sucursal Norte,Pinot Noir,2024,6,5735,57181122.64,37545665.83
Sucursal Norte,Chardonnay,2024,6,6702,35462647.03,26655486.9
Sucursal Norte,Sauvignon Blanc,2024,6,3294,13396570.37,9176529.32
Sucursal Centro,Cabernet Sauvignon,2024,6,7553,45826204.36,27894705.16
Sucursal Centro,Merlot,2024,6,3950,13443106.16,9241180.3
Sucursal Centro,Pinot Noir,2024,6,6147,56912527.25,36487286.3
Sucursal Centro,Chardonnay,2024,6,6481,37809871.5,25057681.27
Sucursal Centro,Sauvignon Blanc,2024,6,3620,13822839.15,9129901.35
Sucursal Sur,Cabernet Sauvignon,2024,6,7299,46060832.84,29047654.04
Sucursal Sur,Merlot,2024,6,4179,14216896.87,9744297.81
Sucursal Sur,Pinot Noir,2024,6,6151,57726437.8,45443124.98
Sucursal Sur,Chardonnay,2024,6,6152,38681207.2,26211493.86
Sucursal Sur,Sauvignon Blanc,2024,6,3783,15185916.23,9693393.49
Sucursal Norte,Cabernet Sauvignon,2024,7,8024,52006740.68,34962848.7
Sucursal Norte,Merlot,2024,7,3670,14180960.58,11321787.64
Sucursal Norte,Pinot Noir,2024,7,6821,66074057.39,44405264.5
Sucursal Norte,Chardonnay,2024,7,6258,33490696.18,21779360.88
Sucursal Norte,Sauvignon Blanc,2024,7,3297,11523011.38,8371069.52
Sucursal Centro,Cabernet Sauvignon,2024,7,7430,44063587.36,31694374.54
Sucursal Centro,Merlot,2024,7,3837,15375098.79,11225515.3
Sucursal Centro,Pinot Noir,2024,7,6003,56848707.94,44325384.02
Sucursal Centro,Chardonnay,2024,7,6899,41486413.9,32564674.04
Sucursal Centro,Sauvignon Blanc,2024,7,3501,14518338.49,11563296.42
Sucursal Sur,Cabernet Sauvignon,2024,7,7161,48252997.34,38437945.09
Sucursal Sur,Merlot,2024,7,3997,15807754.35,12369927.96
Sucursal Sur,Pinot Noir,2024,7,5841,58125742.53,43047085.29
Sucursal Sur,Chardonnay,2024,7,5938,33045419.22,23354305.76
Sucursal Sur,Sauvignon Blanc,2024,7,3241,12311508.06,9217283.02
Sucursal Norte,Cabernet Sauvignon,2024,8,7487,49077628.49,38269667.76
Sucursal Norte,Merlot,2024,8,3732,14091009.56,9232221.7
Sucursal Norte,Pinot Noir,2024,8,6276,67398459.7,53350003.53
Sucursal Norte,Chardonnay,2024,8,7005,43303694.74,27489902.47
Sucursal Norte,Sauvignon Blanc,2024,8,3507,13305746.87,9195345.85
Sucursal Centro,Cabernet Sauvignon,2024,8,8020,54506764.45,34268718.44
Sucursal Centro,Merlot,2024,8,4359,15972972.6,12672574.88
Sucursal Centro,Pinot Noir,2024,8,6749,69445294.93,48769793.3
Sucursal Centro,Chardonnay,2024,8,6463,34117424.78,24376247.69
Sucursal Centro,Sauvignon Blanc,2024,8,3289,13248354.25,9594150.81
Sucursal Sur,Cabernet Sauvignon,2024,8,7443,45976214.63,30507674.36
Sucursal Sur,Merlot,2024,8,4165,15986802.07,10250257.25
Sucursal Sur,Pinot Noir,2024,8,6405,66608901.37,45373111.15
Sucursal Sur,Chardonnay,2024,8,7176,41038321.79,28621144.77
Sucursal Sur,Sauvignon Blanc,2024,8,3829,15466103.17,10511711.36
Sucursal Norte,Cabernet Sauvignon,2024,9,6746,42299694.61,31829596.47
Sucursal Norte,Merlot,2024,9,3621,12669796.34,9900607.1
Sucursal Norte,Pinot Noir,2024,9,6355,65111132.66,41264034.4
Sucursal Norte,Chardonnay,2024,9,6131,33053799.53,21358942.14
Sucursal Norte,Sauvignon Blanc,2024,9,3361,13512015.97,9252110.02
Sucursal Centro,Cabernet Sauvignon,2024,9,6744,44434428.12,28050208.72
Sucursal Centro,Merlot,2024,9,3818,12577458.54,7785750.15
Sucursal Centro,Pinot Noir,2024,9,6785,68418170.39,42610037.93
Sucursal Centro,Chardonnay,2024,9,6778,35946993.96,26190222.56
Sucursal Centro,Sauvignon Blanc,2024,9,3679,15136878.75,10937103.7
Sucursal Sur,Cabernet Sauvignon,2024,9,7227,47700370.01,37014259.64
Sucursal Sur,Merlot,2024,9,4183,13925780.58,8558180.69
Sucursal Sur,Pinot Noir,2024,9,5938,59707711.76,45792959.01
Sucursal Sur,Chardonnay,2024,9,6428,39228093.74,28219345.24
Sucursal Sur,Sauvignon Blanc,2024,9,3299,13597603.24,10009434.66
Sucursal Norte,Cabernet Sauvignon,2024,10,6765,43035897.67,27786839.84
Sucursal Norte,Merlot,2024,10,3660,12590646.26,7677330.09
Sucursal Norte,Pinot Noir,2024,10,5878,54669145.8,39928123.15
Sucursal Norte,Chardonnay,2024,10,6683,40918772.48,29271154.72
Sucursal Norte,Sauvignon Blanc,2024,10,3564,14498615.56,8997221.17
Sucursal Centro,Cabernet Sauvignon,2024,10,7068,40183991.13,29633262.09
Sucursal Centro,Merlot,2024,10,3753,14834163.17,10504346.68
Sucursal Centro,Pinot Noir,2024,10,6374,60075047.88,42104421.84
Sucursal Centro,Chardonnay,2024,10,6333,39031995.44,28281269.85
Sucursal Centro,Sauvignon Blanc,2024,10,3706,14780056.61,11563971.26
Sucursal Sur,Cabernet Sauvignon,2024,10,7716,47711888.33,31023495.86
Sucursal Sur,Merlot,2024,10,3703,13433352.47,9674948.54
Sucursal Sur,Pinot Noir,2024,10,6086,61640879.15,41913280.42
Sucursal Sur,Chardonnay,2024,10,7123,45115237.04,36088732.49
Sucursal Sur,Sauvignon Blanc,2024,10,3737,14367301.79,10392536.26
Sucursal Norte,Cabernet Sauvignon,2024,11,6796,44774203.1,35300414.49
Sucursal Norte,Merlot,2024,11,3921,15718118.59,12404922.84
Sucursal Norte,Pinot Noir,2024,11,5922,58037942.4,42408334.8
Sucursal Norte,Chardonnay,2024,11,7165,43775396.7,34997497.0
Sucursal Norte,Sauvignon Blanc,2024,11,3770,15455705.54,11113497.01
Sucursal Centro,Cabernet Sauvignon,2024,11,7175,48839475.23,36954072.53
Sucursal Centro,Merlot,2024,11,3603,12850374.38,7850654.88
Sucursal Centro,Pinot Noir,2024,11,6308,67684388.77,47938586.53
Sucursal Centro,Chardonnay,2024,11,6938,43520150.74,31225060.68
Sucursal Centro,Sauvignon Blanc,2024,11,3196,11915668.97,7946619.38
Sucursal Sur,Cabernet Sauvignon,2024,11,7553,44927071.28,33359988.62
Sucursal Sur,Merlot,2024,11,3888,13983704.76,8688192.93
Sucursal Sur,Pinot Noir,2024,11,6582,63567460.48,49702546.96
Sucursal Sur,Chardonnay,2024,11,6676,39125292.78,28262163.8
Sucursal Sur,Sauvignon Blanc,2024,11,3698,14395223.5,9474518.86
Sucursal Norte,Cabernet Sauvignon,2024,12,7603,50195941.27,37711331.64
Sucursal Norte,Merlot,2024,12,3875,13786886.31,8675296.99
Sucursal Norte,Pinot Noir,2024,12,6022,54855275.84,34027878.05
Sucursal Norte,Chardonnay,2024,12,5954,32912398.71,23396702.09
Sucursal Norte,Sauvignon Blanc,2024,12,3809,14475706.0,11444069.92
Sucursal Centro,Cabernet Sauvignon,2024,12,7923,46343816.82,28876011.26
Sucursal Centro,Merlot,2024,12,3672,12136160.43,9516052.33
Sucursal Centro,Pinot Noir,2024,12,6404,59239853.96,47391408.72
Sucursal Centro,Chardonnay,2024,12,6699,39064290.68,25286166.96
Sucursal Centro,Sauvignon Blanc,2024,12,3585,14084758.47,9781424.71
Sucursal Sur,Cabernet Sauvignon,2024,12,7683,50432016.14,34965913.26
Sucursal Sur,Merlot,2024,12,4006,13896886.37,9361750.55
Sucursal Sur,Pinot Noir,2024,12,5729,62768073.79,41087922.59
Sucursal Sur,Chardonnay,2024,12,6030,31555328.14,22540276.83
Sucursal Sur,Sauvignon Blanc,2024,12,3764,15212768.07,11744712.98
