Sucursal,Producto,Año,Mes,Unidades_vendidas,Ingreso_total,Costo_total
Sucursal Norte,Coca Cola,2024,7,15066,88992060.97,54014810.46
Sucursal Norte,Fanta,2024,7,882,669179.75,434990.11
Sucursal Norte,Sprite,2024,7,5018,13612016.53,8929373.11
Sucursal Norte,7 Up,2024,7,5436,7346398.94,4795205.03
Sucursal Norte,Pepsi,2024,7,8754,29562250.32,21497017.07
Sucursal Centro,Coca Cola,2024,7,14127,85027107.79,64793294.01
Sucursal Centro,Fanta,2024,7,843,584666.88,354413.45
Sucursal Centro,Sprite,2024,7,5388,16332733.18,11946860.29
Sucursal Centro,7 Up,2024,7,4817,6984243.24,5185898.68
Sucursal Centro,Pepsi,2024,7,8693,32326102.63,20696444.23
Sucursal Sur,Coca Cola,2024,7,15409,94217058.32,61170327.56
Sucursal Sur,Fanta,2024,7,872,641896.72,446185.26
Sucursal Sur,Sprite,2024,7,5223,15977396.14,10041711.41
Sucursal Sur,7 Up,2024,7,5406,8863193.3,6184199.54
Sucursal Sur,Pepsi,2024,7,8081,29649227.22,21057615.22
Sucursal Norte,Coca Cola,2024,8,14944,80966311.06,53660298.6
Sucursal Norte,Fanta,2024,8,844,589993.61,381309.95
Sucursal Norte,Sprite,2024,8,5206,15436086.12,12089914.02
Sucursal Norte,7 Up,2024,8,4743,6797414.33,5310362.47
Sucursal Norte,Pepsi,2024,8,7664,29088183.49,18672397.4
Sucursal Centro,Coca Cola,2024,8,13807,85903958.17,60401056.96
Sucursal Centro,Fanta,2024,8,810,541065.01,405543.66
Sucursal Centro,Sprite,2024,8,5329,14042995.37,9193275.01
Sucursal Centro,7 Up,2024,8,5562,8108822.06,5822595.61
Sucursal Centro,Pepsi,2024,8,8641,33066281.47,25146202.91
Sucursal Sur,Coca Cola,2024,8,15667,96873450.41,68731634.52
Sucursal Sur,Fanta,2024,8,888,666225.98,472218.59
Sucursal Sur,Sprite,2024,8,5598,15029831.9,9611942.56
Sucursal Sur,7 Up,2024,8,5271,7711514.95,5505167.49
Sucursal Sur,Pepsi,2024,8,8253,28880201.62,19235826.75
Sucursal Norte,Coca Cola,2024,9,13312,81192386.14,51185073.54
Sucursal Norte,Fanta,2024,9,884,596211.03,443821.1
Sucursal Norte,Sprite,2024,9,5590,14464541.38,10786459.7
Sucursal Norte,7 Up,2024,9,5265,7260629.09,4540598.61
Sucursal Norte,Pepsi,2024,9,8753,28377880.71,17394839.07
Sucursal Centro,Coca Cola,2024,9,15751,86210409.07,67906896.44
Sucursal Centro,Fanta,2024,9,824,547943.79,432101.84
Sucursal Centro,Sprite,2024,9,4905,13026258.5,8701508.63
Sucursal Centro,7 Up,2024,9,5120,8014893.11,5254204.07
Sucursal Centro,Pepsi,2024,9,7445,27488944.42,21307489.31
Sucursal Sur,Coca Cola,2024,9,14580,89492811.92,65153907.21
Sucursal Sur,Fanta,2024,9,784,564366.85,421943.47
Sucursal Sur,Sprite,2024,9,5763,17423074.08,11173089.5
Sucursal Sur,7 Up,2024,9,5327,7480673.27,5662624.16
Sucursal Sur,Pepsi,2024,9,7253,24769543.8,18512955.93
Sucursal Norte,Coca Cola,2024,10,14546,83155126.28,54333213.3
Sucursal Norte,Fanta,2024,10,797,529897.73,390247.22
Sucursal Norte,Sprite,2024,10,4892,13467242.13,8689992.42
Sucursal Norte,7 Up,2024,10,4900,8044527.08,5380928.56
Sucursal Norte,Pepsi,2024,10,8163,28041320.4,21356087.49
Sucursal Centro,Coca Cola,2024,10,13610,80677608.35,58298220.81
Sucursal Centro,Fanta,2024,10,776,585376.26,357703.73
Sucursal Centro,Sprite,2024,10,5675,16906965.64,11626600.79
Sucursal Centro,7 Up,2024,10,5024,7043143.85,5021464.97
Sucursal Centro,Pepsi,2024,10,7691,24573670.92,18825827.31
Sucursal Sur,Coca Cola,2024,10,14076,86589593.87,59062931.52
Sucursal Sur,Fanta,2024,10,849,591612.31,363443.66
Sucursal Sur,Sprite,2024,10,5475,14893615.34,10326209.88
Sucursal Sur,7 Up,2024,10,5542,9001256.67,5839603.35
Sucursal Sur,Pepsi,2024,10,8478,30248381.63,22079812.64
Sucursal Norte,Coca Cola,2024,11,13783,74129893.18,46322912.28
Sucursal Norte,Fanta,2024,11,864,620708.14,461430.77
Sucursal Norte,Sprite,2024,11,5505,15980315.65,12435831.0
Sucursal Norte,7 Up,2024,11,5150,8202861.2,6312664.69
Sucursal Norte,Pepsi,2024,11,8069,27245006.29,19413136.42
Sucursal Centro,Coca Cola,2024,11,13765,75976951.85,59865602.85
Sucursal Centro,Fanta,2024,11,900,727706.05,579059.48
Sucursal Centro,Sprite,2024,11,5108,14160409.7,8707036.82
Sucursal Centro,7 Up,2024,11,5430,7782384.22,5410515.46
Sucursal Centro,Pepsi,2024,11,8424,27851238.34,21788475.93
Sucursal Sur,Coca Cola,2024,11,13520,69860766.43,51121115.17
Sucursal Sur,Fanta,2024,11,741,560906.4,359204.2
Sucursal Sur,Sprite,2024,11,4835,13565608.67,10084478.26
Sucursal Sur,7 Up,2024,11,5387,7373522.93,4667972.58
Sucursal Sur,Pepsi,2024,11,7873,26913369.26,20253430.12
Sucursal Norte,Coca Cola,2024,12,13746,73055888.54,50688011.31
Sucursal Norte,Fanta,2024,12,839,665287.34,507253.3
Sucursal Norte,Sprite,2024,12,5307,14622268.41,9599825.56
Sucursal Norte,7 Up,2024,12,4997,7319645.34,5512507.6
Sucursal Norte,Pepsi,2024,12,7358,27495991.97,18811920.33
Sucursal Centro,Coca Cola,2024,12,13774,82413071.3,63486115.57
Sucursal Centro,Fanta,2024,12,876,607570.04,411224.71
Sucursal Centro,Sprite,2024,12,5025,13180876.01,8443472.51
Sucursal Centro,7 Up,2024,12,5347,8079014.94,5889880.0
Sucursal Centro,Pepsi,2024,12,8482,31045956.92,22884757.39
Sucursal Sur,Coca Cola,2024,12,13354,74816174.06,55801842.87
Sucursal Sur,Fanta,2024,12,817,640311.4,418933.93
Sucursal Sur,Sprite,2024,12,5301,14097753.98,9080154.34
Sucursal Sur,7 Up,2024,12,5402,7334032.99,5313330.39
Sucursal Sur,Pepsi,2024,12,7471,28387748.22,17861757.16
