Sucursal,Producto,Año,Mes,Unidades_vendidas,Ingreso_total,Costo_total
Sucursal Norte,Coca Cola,2024,7,13554,76061788.74,45728070.59
Sucursal Norte,Fanta,2024,7,882,619739.93,445186.22
Sucursal Norte,Sprite,2024,7,4851,12299550.79,8534820.87
Sucursal Norte,7 Up,2024,7,4764,7316025.25,5616311.89
Sucursal Norte,Pepsi,2024,7,7733,25167420.39,16334041.26
Sucursal Centro,Coca Cola,2024,7,13447,79496536.35,58908455.45
Sucursal Centro,Fanta,2024,7,894,619620.87,405146.1
Sucursal Centro,Sprite,2024,7,5340,16168560.52,11234731.71
Sucursal Centro,7 Up,2024,7,5136,7360618.74,4949574.89
Sucursal Centro,Pepsi,2024,7,8286,28429180.11,21635457.35
Sucursal Sur,Coca Cola,2024,7,13293,78654923.77,47870915.85
Sucursal Sur,Fanta,2024,7,816,569476.3,374392.4
Sucursal Sur,Sprite,2024,7,4842,14298701.96,9241832.38
Sucursal Sur,7 Up,2024,7,4672,7205937.06,5207854.41
Sucursal Sur,Pepsi,2024,7,8461,29276712.42,18737370.02
Sucursal Norte,Coca Cola,2024,8,15160,85219397.4,58262146.99
Sucursal Norte,Fanta,2024,8,858,653231.95,499219.77
Sucursal Norte,Sprite,2024,8,5481,14855527.09,8983470.22
Sucursal Norte,7 Up,2024,8,4887,7746508.38,5049198.33
Sucursal Norte,Pepsi,2024,8,7897,30122937.03,22518463.0
Sucursal Centro,Coca Cola,2024,8,14956,92523187.62,64800612.53
Sucursal Centro,Fanta,2024,8,830,566586.48,386479.12
Sucursal Centro,Sprite,2024,8,5768,15436116.71,10675372.98
Sucursal Centro,7 Up,2024,8,5141,8262957.15,6474958.3
Sucursal Centro,Pepsi,2024,8,8116,30014670.96,23188487.0
Sucursal Sur,Coca Cola,2024,8,14794,84892519.62,56070999.12
Sucursal Sur,Fanta,2024,8,872,650833.54,442892.22
Sucursal Sur,Sprite,2024,8,4771,13149757.36,9032506.67
Sucursal Sur,7 Up,2024,8,5423,8320657.16,6330188.47
Sucursal Sur,Pepsi,2024,8,7531,26753705.84,18398014.0
Sucursal Norte,Coca Cola,2024,9,14350,82336068.41,59367720.25
Sucursal Norte,Fanta,2024,9,832,644022.27,462548.32
Sucursal Norte,Sprite,2024,9,5324,15585081.97,9619598.6
Sucursal Norte,7 Up,2024,9,4594,7521490.49,5663146.31
Sucursal Norte,Pepsi,2024,9,8099,26940964.93,18026110.48
Sucursal Centro,Coca Cola,2024,9,14837,80590219.82,60060826.13
Sucursal Centro,Fanta,2024,9,846,570134.55,421529.61
Sucursal Centro,Sprite,2024,9,5287,13393067.54,9209511.32
Sucursal Centro,7 Up,2024,9,5411,7669506.59,5438384.9
Sucursal Centro,Pepsi,2024,9,7533,24911457.68,19578768.02
Sucursal Sur,Coca Cola,2024,9,13546,84552453.28,65197086.07
Sucursal Sur,Fanta,2024,9,852,643132.51,409736.27
Sucursal Sur,Sprite,2024,9,4778,13298997.45,9391532.46
Sucursal Sur,7 Up,2024,9,4710,7194041.45,4721882.88
Sucursal Sur,Pepsi,2024,9,7520,29110940.73,20186300.49
Sucursal Norte,Coca Cola,2024,10,14836,88073557.12,61941075.46
Sucursal Norte,Fanta,2024,10,857,572243.37,394314.51
Sucursal Norte,Sprite,2024,10,5531,16230006.17,12443777.18
Sucursal Norte,7 Up,2024,10,5363,7659005.46,5592160.3
Sucursal Norte,Pepsi,2024,10,7978,26725202.29,20432334.58
Sucursal Centro,Coca Cola,2024,10,13935,75789317.15,51171721.8
Sucursal Centro,Fanta,2024,10,855,655308.47,428575.32
Sucursal Centro,Sprite,2024,10,4991,14480044.09,9037780.63
Sucursal Centro,7 Up,2024,10,5284,7984805.0,5373312.15
Sucursal Centro,Pepsi,2024,10,8280,30272547.32,24096069.7
Sucursal Sur,Coca Cola,2024,10,15934,99459624.71,68015158.36
Sucursal Sur,Fanta,2024,10,798,625634.44,378635.12
Sucursal Sur,Sprite,2024,10,5619,14573752.38,8777951.69
Sucursal Sur,7 Up,2024,10,4754,6936200.53,4221464.56
Sucursal Sur,Pepsi,2024,10,8091,29462071.83,21551971.57
Sucursal Norte,Coca Cola,2024,11,13493,70201646.33,49420407.38
Sucursal Norte,Fanta,2024,11,754,565977.57,440862.17
Sucursal Norte,Sprite,2024,11,5291,14631501.39,8845276.17
Sucursal Norte,7 Up,2024,11,4872,7429324.12,5898270.26
Sucursal Norte,Pepsi,2024,11,7689,28816866.76,22283408.27
Sucursal Centro,Coca Cola,2024,11,14297,87205828.39,62611031.64
Sucursal Centro,Fanta,2024,11,755,596226.97,405759.18
Sucursal Centro,Sprite,2024,11,5045,14660266.78,10340295.08
Sucursal Centro,7 Up,2024,11,5107,6975599.73,4980089.54
Sucursal Centro,Pepsi,2024,11,8017,25663963.74,16007503.69
Sucursal Sur,Coca Cola,2024,11,14479,85975038.01,64697836.17
Sucursal Sur,Fanta,2024,11,843,637834.36,464934.93
Sucursal Sur,Sprite,2024,11,5528,16619806.86,9995398.45
Sucursal Sur,7 Up,2024,11,4849,7017107.73,4783092.3
Sucursal Sur,Pepsi,2024,11,8358,27139180.25,20528270.43
Sucursal Norte,Coca Cola,2024,12,15277,83046303.23,60564698.13
Sucursal Norte,Fanta,2024,12,896,642287.65,494029.29
Sucursal Norte,Sprite,2024,12,4910,12557860.21,7660808.15
Sucursal Norte,7 Up,2024,12,5101,8124474.38,6042673.4
Sucursal Norte,Pepsi,2024,12,8172,28588402.27,20481836.03
Sucursal Centro,Coca Cola,2024,12,14357,86328233.13,53874199.81
Sucursal Centro,Fanta,2024,12,823,590977.7,355707.93
Sucursal Centro,Sprite,2024,12,5637,15837365.64,12620243.23
Sucursal Centro,7 Up,2024,12,4649,6979056.48,4906985.52
Sucursal Centro,Pepsi,2024,12,8416,31849652.29,22566779.17
Sucursal Sur,Coca Cola,2024,12,15339,86153788.74,62146904.18
Sucursal Sur,Fanta,2024,12,861,639253.19,455982.52
Sucursal Sur,Sprite,2024,12,5488,15017946.42,9432638.78
Sucursal Sur,7 Up,2024,12,5548,8026246.59,6322051.53
Sucursal Sur,Pepsi,2024,12,8474,28498705.2,19920140.91
