Sucursal,Producto,Año,Mes,Unidades_vendidas,Ingreso_total,Costo_total
Sucursal Norte,Coca Cola,2024,7,15304,94015242.49,65036160.35
Sucursal Norte,Fanta,2024,7,756,572624.2,356783.91
Sucursal Norte,Sprite,2024,7,5161,14851768.82,10983812.41
Sucursal Norte,7 Up,2024,7,4693,7474302.01,4535707.39
Sucursal Norte,Pepsi,2024,7,7649,24995502.6,18605234.78
Sucursal Centro,Coca Cola,2024,7,13292,76883177.16,60396217.28
Sucursal Centro,Fanta,2024,7,826,559084.11,345811.99
Sucursal Centro,Sprite,2024,7,5528,14872678.41,9637664.55
Sucursal Centro,7 Up,2024,7,5482,8034934.32,6043978.72
Sucursal Centro,Pepsi,2024,7,7988,29293565.59,20640996.82
Sucursal Sur,Coca Cola,2024,7,14162,83092794.31,64666348.64
Sucursal Sur,Fanta,2024,7,755,505587.1,366799.35
Sucursal Sur,Sprite,2024,7,5268,14381632.72,8771955.2
Sucursal Sur,7 Up,2024,7,5237,7492209.98,4677059.3
Sucursal Sur,Pepsi,2024,7,8602,33272175.51,24727100.95
Sucursal Norte,Coca Cola,2024,8,13274,75593209.3,59977785.33
Sucursal Norte,Fanta,2024,8,744,567875.46,418292.44
Sucursal Norte,Sprite,2024,8,5073,14955427.79,10874502.38
Sucursal Norte,7 Up,2024,8,4951,8071768.52,6436026.53
Sucursal Norte,Pepsi,2024,8,8345,30751680.83,19801574.61
Sucursal Centro,Coca Cola,2024,8,13301,79601229.38,49629278.91
Sucursal Centro,Fanta,2024,8,810,641939.68,386329.97
Sucursal Centro,Sprite,2024,8,5245,15689089.37,9880028.42
Sucursal Centro,7 Up,2024,8,5421,7974869.4,5952327.41
Sucursal Centro,Pepsi,2024,8,7326,26911709.14,19748316.52
Sucursal Sur,Coca Cola,2024,8,15346,87544479.77,53569250.12
Sucursal Sur,Fanta,2024,8,898,609444.25,458823.59
Sucursal Sur,Sprite,2024,8,5715,16626789.59,13255386.35
Sucursal Sur,7 Up,2024,8,4694,7138221.43,4489101.56
Sucursal Sur,Pepsi,2024,8,7459,28196441.85,21050865.33
Sucursal Norte,Coca Cola,2024,9,15917,92969511.38,64014603.46
Sucursal Norte,Fanta,2024,9,846,588831.45,382864.51
Sucursal Norte,Sprite,2024,9,5230,14607890.55,8979307.25
Sucursal Norte,7 Up,2024,9,5240,8599080.19,6810732.0
Sucursal Norte,Pepsi,2024,9,7664,28854455.78,20984800.74
Sucursal Centro,Coca Cola,2024,9,14981,89040154.27,67420251.41
Sucursal Centro,Fanta,2024,9,886,621307.19,421054.69
Sucursal Centro,Sprite,2024,9,4867,14499487.87,10986892.42
Sucursal Centro,7 Up,2024,9,4704,6609854.98,4186766.24
Sucursal Centro,Pepsi,2024,9,8179,27735704.83,17131804.79
Sucursal Sur,Coca Cola,2024,9,14011,78033446.97,60092005.38
Sucursal Sur,Fanta,2024,9,818,548040.12,344135.11
Sucursal Sur,Sprite,2024,9,5501,14692350.29,9256117.54
Sucursal Sur,7 Up,2024,9,5415,7617509.49,4869573.25
Sucursal Sur,Pepsi,2024,9,8425,28440262.49,20849391.74
Sucursal Norte,Coca Cola,2024,10,13376,79975368.36,50265025.2
Sucursal Norte,Fanta,2024,10,894,679931.11,531741.86
Sucursal Norte,Sprite,2024,10,4916,12593428.87,9982527.9
Sucursal Norte,7 Up,2024,10,4936,7837206.22,5336765.39
Sucursal Norte,Pepsi,2024,10,8665,30723698.5,20533361.16
Sucursal Centro,Coca Cola,2024,10,13324,82426583.59,61682680.2
Sucursal Centro,Fanta,2024,10,751,505244.99,342598.7
Sucursal Centro,Sprite,2024,10,5417,15762693.56,12134648.83
Sucursal Centro,7 Up,2024,10,4912,7371794.24,5299539.5
Sucursal Centro,Pepsi,2024,10,8241,28824993.93,19384447.09
Sucursal Sur,Coca Cola,2024,10,14035,86014564.5,59451579.63
Sucursal Sur,Fanta,2024,10,809,632125.75,467585.87
Sucursal Sur,Sprite,2024,10,5259,13615415.68,9246882.02
Sucursal Sur,7 Up,2024,10,5500,8764152.11,6138335.49
Sucursal Sur,Pepsi,2024,10,8671,30590853.07,24287044.84
Sucursal Norte,Coca Cola,2024,11,14805,84032422.58,61659560.24
Sucursal Norte,Fanta,2024,11,881,661059.04,475718.28
Sucursal Norte,Sprite,2024,11,4854,13234144.95,9582427.85
Sucursal Norte,7 Up,2024,11,5241,7336024.78,5542992.42
Sucursal Norte,Pepsi,2024,11,7492,26366963.23,18840308.25
Sucursal Centro,Coca Cola,2024,11,13378,71544189.45,49361724.74
Sucursal Centro,Fanta,2024,11,796,628085.29,460147.55
Sucursal Centro,Sprite,2024,11,4867,12837333.18,9938403.52
Sucursal Centro,7 Up,2024,11,5184,7542812.63,5341804.93
Sucursal Centro,Pepsi,2024,11,7940,27337673.42,17752727.27
Sucursal Sur,Coca Cola,2024,11,14246,73954637.57,58887344.07
Sucursal Sur,Fanta,2024,11,828,577188.13,369366.97
Sucursal Sur,Sprite,2024,11,5636,15321201.67,10826344.34
Sucursal Sur,7 Up,2024,11,5236,7081192.54,5285715.21
Sucursal Sur,Pepsi,2024,11,7384,27455936.89,20222146.99
Sucursal Norte,Coca Cola,2024,12,13839,72394739.9,55244481.34
Sucursal Norte,Fanta,2024,12,758,597477.44,422448.61
Sucursal Norte,Sprite,2024,12,5223,15857497.13,9588900.96
Sucursal Norte,7 Up,2024,12,4764,6944879.06,4986299.7
Sucursal Norte,Pepsi,2024,12,8007,29740103.6,22049168.13
Sucursal Centro,Coca Cola,2024,12,15844,94369095.79,58217551.92
Sucursal Centro,Fanta,2024,12,814,582662.83,455452.85
Sucursal Centro,Sprite,2024,12,5618,17035745.79,12929711.42
Sucursal Centro,7 Up,2024,12,4585,6694338.05,4804824.77
Sucursal Centro,Pepsi,2024,12,8466,30950475.48,24189609.57
Sucursal Sur,Coca Cola,2024,12,15941,87365083.44,55649268.48
Sucursal Sur,Fanta,2024,12,746,561871.29,440832.69
Sucursal Sur,Sprite,2024,12,4937,14849593.31,9218803.33
Sucursal Sur,7 Up,2024,12,5460,7543184.28,5191161.14
Sucursal Sur,Pepsi,2024,12,8643,31530282.15,22182358.29
