Sucursal,Producto,Año,Mes,Unidades_vendidas,Ingreso_total,Costo_total
Sucursal Centro,Merlot,2024,2,4081,14462885.78,11551231.63
Sucursal Centro,Pinot Noir,2024,2,6335,59344853.58,40074402.78
Sucursal Centro,Chardonnay,2024,2,6172,35227003.6,22683363.08
Sucursal Centro,Sauvignon Blanc,2024,2,3848,14711763.13,11712916.87
Sucursal Sur,Cabernet Sauvignon,2024,2,6796,45937318.05,31804742.89
Sucursal Sur,Merlot,2024,2,4145,14489735.23,9200489.7
Sucursal Sur,Pinot Noir,2024,2,5747,59630279.91,45245254.03
Sucursal Sur,Chardonnay,2024,2,6293,35969475.67,27468993.8
Sucursal Sur,Sauvignon Blanc,2024,2,3505,12313834.56,8244267.95
Sucursal Norte,Cabernet Sauvignon,2024,3,7014,39531763.26,26948362.66
Sucursal Norte,Merlot,2024,3,3727,12530768.1,8425104.76
Sucursal Norte,Pinot Noir,2024,3,6444,61400274.74,43580590.99
Sucursal Norte,Chardonnay,2024,3,7102,43295163.65,28574993.26
Sucursal Norte,Sauvignon Blanc,2024,3,3452,12020437.78,7830751.03
Sucursal Centro,Cabernet Sauvignon,2024,3,7659,43667008.24,31137100.51
Sucursal Centro,Merlot,2024,3,3616,12658814.56,8689382.09
Sucursal Centro,Pinot Noir,2024,3,6427,69185631.13,51587288.95
Sucursal Centro,Chardonnay,2024,3,6667,35447136.7,24473572.99
Sucursal Centro,Sauvignon Blanc,2024,3,3694,14495463.83,8845207.49
Sucursal Sur,Cabernet Sauvignon,2024,3,6600,37173103.32,28621611.3
Sucursal Sur,Merlot,2024,3,4148,14675091.88,9175158.12
Sucursal Sur,Pinot Noir,2024,3,6418,62685041.05,47144493.25
Sucursal Sur,Chardonnay,2024,3,6536,41317283.99,29275835.18
Sucursal Sur,Sauvignon Blanc,2024,3,3728,13728781.55,9407370.19
Sucursal Norte,Cabernet Sauvignon,2024,4,7292,45685928.37,28640513.96
Sucursal Norte,Merlot,2024,4,3643,12547023.62,8004745.54
Sucursal Norte,Pinot Noir,2024,4,5841,55118570.25,35396614.12
Sucursal Norte,Chardonnay,2024,4,7188,45188134.56,30792701.64
Sucursal Norte,Sauvignon Blanc,2024,4,3587,13081738.34,8549764.16
Sucursal Centro,Cabernet Sauvignon,2024,4,6794,42885428.8,28494087.71
Sucursal Centro,Merlot,2024,4,3777,14312136.62,9191548.78
Sucursal Centro,Pinot Noir,2024,4,6685,69241214.42,45696840.57
Sucursal Centro,Chardonnay,2024,4,6325,33087500.72,22749695.53
Sucursal Centro,Sauvignon Blanc,2024,4,3341,11913117.54,8914453.99
Sucursal Sur,Cabernet Sauvignon,2024,4,7629,46025647.34,32458375.86
Sucursal Sur,Merlot,2024,4,4384,16702178.28,12477615.26
Sucursal Sur,Pinot Noir,2024,4,6466,71035702.43,51568188.85
Sucursal Sur,Chardonnay,2024,4,6307,35931679.69,22962793.59
Sucursal Sur,Sauvignon Blanc,2024,4,3422,13076725.15,8775450.5
Sucursal Norte,Cabernet Sauvignon,2024,5,7069,40212621.07,31769010.95
Sucursal Norte,Merlot,2024,5,3658,12743143.9,7890095.01
Sucursal Norte,Pinot Noir,2024,5,6249,60387497.68,48132989.55
Sucursal Norte,Chardonnay,2024,5,7005,40301907.94,28983346.13
Sucursal Norte,Sauvignon Blanc,2024,5,3842,13642874.18,8688674.29
Sucursal Centro,Cabernet Sauvignon,2024,5,7226,44741860.43,34893228.52
Sucursal Centro,Merlot,2024,5,4091,15293828.55,11176120.19
Sucursal Centro,Pinot Noir,2024,5,5647,59692512.52,41600967.26
Sucursal Centro,Chardonnay,2024,5,6088,37855626.38,28351380.27
Sucursal Centro,Sauvignon Blanc,2024,5,3270,12121931.45,9648930.33
Sucursal Sur,Cabernet Sauvignon,2024,5,7249,41583683.65,31893053.09
Sucursal Sur,Merlot,2024,5,3832,15344705.68,9610149.09
Sucursal Sur,Pinot Noir,2024,5,6769,70033597.97,43820799.73
Sucursal Sur,Chardonnay,2024,5,6760,36815752.13,28832906.24
Sucursal Sur,Sauvignon Blanc,2024,5,3804,14465008.91,8749758.57
Sucursal Norte,Cabernet Sauvignon,2024,6,7458,50935251.58,31832411.36
Sucursal Norte,Merlot,2024,6,4348,15337258.33,10117899.19
Sucursal Norte,Pinot Noir,2024,6,6519,65972362.9,44160753.15
Sucursal Norte,Chardonnay,2024,6,7148,40267895.32,31790660.04
Sucursal Norte,Sauvignon Blanc,2024,6,3628,15171281.57,10768410.96
Sucursal Centro,Cabernet Sauvignon,2024,6,7436,48587194.47,34688093.65
Sucursal Centro,Merlot,2024,6,3648,14448831.68,11032137.02
Sucursal Centro,Pinot Noir,2024,6,6090,58774299.94,46194237.17
Sucursal Centro,Chardonnay,2024,6,6415,37776478.79,25996182.54
Sucursal Centro,Sauvignon Blanc,2024,6,3215,13213268.11,8111264.85
Sucursal Sur,Cabernet Sauvignon,2024,6,7453,45668942.57,32379302.41
Sucursal Sur,Merlot,2024,6,3622,12026491.85,8519876.8
Sucursal Sur,Pinot Noir,2024,6,6184,64467750.92,50833228.53
Sucursal Sur,Chardonnay,2024,6,7148,37717431.47,23507767.87
Sucursal Sur,Sauvignon Blanc,2024,6,3804,13316933.76,9059101.62
Sucursal Norte,Cabernet Sauvignon,2024,7,6858,43666121.56,33792755.59
Sucursal Norte,Merlot,2024,7,4372,15289855.44,10348266.88
Sucursal Norte,Pinot Noir,2024,7,6111,59739940.14,37234467.27
Sucursal Norte,Chardonnay,2024,7,6960,41812545.83,31261994.18
Sucursal Norte,Sauvignon Blanc,2024,7,3794,13539020.39,9175793.29
Sucursal Centro,Cabernet Sauvignon,2024,7,6949,39509840.18,24316672.68
Sucursal Centro,Merlot,2024,7,4152,15609556.3,12037737.03
Sucursal Centro,Pinot Noir,2024,7,6717,71989516.39,48940747.83
Sucursal Centro,Chardonnay,2024,7,6492,35867506.36,21539530.67
Sucursal Centro,Sauvignon Blanc,2024,7,3580,14634010.42,10414996.83
Sucursal Sur,Cabernet Sauvignon,2024,7,7730,45502714.93,29192444.6
Sucursal Sur,Merlot,2024,7,3938,14008261.86,10568652.46
Sucursal Sur,Pinot Noir,2024,7,6332,64177605.28,39447929.81
Sucursal Sur,Chardonnay,2024,7,5956,32181909.34,23288919.84
Sucursal Sur,Sauvignon Blanc,2024,7,3240,12731849.49,8385232.96
Sucursal Norte,Cabernet Sauvignon,2024,8,7977,50146696.37,31472078.68
Sucursal Norte,Merlot,2024,8,4281,14407951.65,9299261.93
Sucursal Norte,Pinot Noir,2024,8,6705,68650210.07,52289398.65
Sucursal Norte,Chardonnay,2024,8,6199,34004554.85,26115755.73
Sucursal Norte,Sauvignon Blanc,2024,8,3812,15061739.09,9953998.97
Sucursal Centro,Cabernet Sauvignon,2024,8,7331,41136378.8,31191929.59
Sucursal Centro,Merlot,2024,8,3872,14328943.79,10730014.04
Sucursal Centro,Pinot Noir,2024,8,6451,61646514.89,37942566.26
Sucursal Centro,Chardonnay,2024,8,6044,31772689.95,24095889.96
Sucursal Centro,Sauvignon Blanc,2024,8,3749,13674362.73,10046103.26
Sucursal Sur,Cabernet Sauvignon,2024,8,7972,53743437.37,35378608.32
Sucursal Sur,Merlot,2024,8,4220,16277761.58,10608866.41
Sucursal Sur,Pinot Noir,2024,8,6717,64443976.53,38798573.26
Sucursal Sur,Chardonnay,2024,8,6062,32536877.96,23807435.0
Sucursal Sur,Sauvignon Blanc,2024,8,3352,11838303.24,7400808.17
Sucursal Norte,Cabernet Sauvignon,2024,9,8010,46869084.96,35137883.96
Sucursal Norte,Merlot,2024,9,3800,14344073.64,8953919.43
Sucursal Norte,Pinot Noir,2024,9,6412,66230459.5,49999016.22
Sucursal Norte,Chardonnay,2024,9,6395,37252508.68,25707207.46
Sucursal Norte,Sauvignon Blanc,2024,9,3470,13900302.67,9900852.16
Sucursal Centro,Cabernet Sauvignon,2024,9,7991,47339875.4,29953699.63
Sucursal Centro,Merlot,2024,9,4054,16097478.89,12598919.19
Sucursal Centro,Pinot Noir,2024,9,5921,60907892.58,45062741.06
Sucursal Centro,Chardonnay,2024,9,6111,34015342.8,25794493.71
Sucursal Centro,Sauvignon Blanc,2024,9,3330,12700995.23,9686146.73
Sucursal Sur,Cabernet Sauvignon,2024,9,7779,48711386.91,33628830.55
Sucursal Sur,Merlot,2024,9,3662,14194458.74,10394061.18
Sucursal Sur,Pinot Noir,2024,9,6215,66398765.03,44677552.46
Sucursal Sur,Chardonnay,2024,9,6629,38647419.65,27894063.09
Sucursal Sur,Sauvignon Blanc,2024,9,3216,12334122.61,8425019.77
Sucursal Norte,Cabernet Sauvignon,2024,10,7534,51131582.88,30769537.39
Sucursal Norte,Merlot,2024,10,3707,14153324.89,9211618.11
Sucursal Norte,Pinot Noir,2024,10,6434,61784274.22,40035069.84
Sucursal Norte,Chardonnay,2024,10,6786,41701865.43,27480288.49
Sucursal Norte,Sauvignon Blanc,2024,10,3413,13540776.7,8737985.41
Sucursal Centro,Cabernet Sauvignon,2024,10,7813,53232413.58,41438410.65
Sucursal Centro,Merlot,2024,10,4349,14649489.56,11641925.25
Sucursal Centro,Pinot Noir,2024,10,5873,53101895.54,40003106.45
Sucursal Centro,Chardonnay,2024,10,7018,43358122.76,28710254.56
Sucursal Centro,Sauvignon Blanc,2024,10,3672,15177925.18,9216435.72
Sucursal Sur,Cabernet Sauvignon,2024,10,7276,46571247.27,31989115.89
Sucursal Sur,Merlot,2024,10,4219,16664820.8,10219819.95
Sucursal Sur,Pinot Noir,2024,10,5930,62589356.28,43618495.95
Sucursal Sur,Chardonnay,2024,10,7125,38978936.06,29621501.4
Sucursal Sur,Sauvignon Blanc,2024,10,3800,14194968.37,9746396.01
Sucursal Norte,Cabernet Sauvignon,2024,11,7895,51393023.59,38799557.81
Sucursal Norte,Merlot,2024,11,3902,14368317.07,10351296.43
Sucursal Norte,Pinot Noir,2024,11,6684,62960471.04,44768872.33
Sucursal Norte,Chardonnay,2024,11,6126,37846126.48,25641669.07
Sucursal Norte,Sauvignon Blanc,2024,11,3278,12608992.21,9539490.16
Sucursal Centro,Cabernet Sauvignon,2024,11,7505,49509625.19,36202723.13
Sucursal Centro,Merlot,2024,11,4297,15561471.23,9870956.93
Sucursal Centro,Pinot Noir,2024,11,5787,56374935.77,44498185.23
Sucursal Centro,Chardonnay,2024,11,6823,38628751.03,25161711.52
Sucursal Centro,Sauvignon Blanc,2024,11,3231,11240664.97,8066555.02
Sucursal Sur,Cabernet Sauvignon,2024,11,7403,46742928.2,34844968.11
Sucursal Sur,Merlot,2024,11,3794,12854521.02,9735847.8
Sucursal Sur,Pinot Noir,2024,11,5612,52313242.79,40075785.45
Sucursal Sur,Chardonnay,2024,11,7109,43428139.55,26520863.57
Sucursal Sur,Sauvignon Blanc,2024,11,3614,14877466.35,11475520.1
Sucursal Norte,Cabernet Sauvignon,2024,12,6611,37125403.41,29117839.06
Sucursal Norte,Merlot,2024,12,3934,15328645.74,10813931.42
Sucursal Norte,Pinot Noir,2024,12,5774,58149394.16,43525239.12
Sucursal Norte,Chardonnay,2024,12,6677,36025181.87,28625863.29
Sucursal Norte,Sauvignon Blanc,2024,12,3757,14837126.93,10666598.77
Sucursal Centro,Cabernet Sauvignon,2024,12,7722,47097269.22,31468368.52
Sucursal Centro,Merlot,2024,12,4228,16146900.99,11705553.33
Sucursal Centro,Pinot Noir,2024,12,6169,63155099.92,44977841.37
Sucursal Centro,Chardonnay,2024,12,6105,36375704.95,23199421.71
Sucursal Centro,Sauvignon Blanc,2024,12,3492,12103405.64,7989005.19
Sucursal Sur,Cabernet Sauvignon,2024,12,7803,47113211.01,37189503.88
Sucursal Sur,Merlot,2024,12,4197,15105708.58,12025623.59
Sucursal Sur,Pinot Noir,2024,12,5746,60413870.82,36853115.21
Sucursal Sur,Chardonnay,2024,12,6689,38487557.38,23102259.27
Sucursal Sur,Sauvignon Blanc,2024,12,3176,11139707.45,7313356.46
